Code,Product Name,Batch Number,Valid,Created At,Last Verified At,Verification Count
"S3EDW9RA","Herblix Chamomile","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"3DG954I0","Herblix Natural Cream","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"5JXY2FLI","Herblix Echinacea","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"TTX4G1NX","Herblix Herbal Tea","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"MB8S6BVN","Herblix Natural Cream","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"TYIPT254","Herblix Rose Hip","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"M5BH1YX0","Herblix Natural Cream","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"3URWKNBX","Herblix Natural Cream","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"QXGPA2UQ","Herblix Herbal Tea","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"3KAW895O","Herblix Vitamin C","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"SNECNB0Z","Herblix Chamomile","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"88CFGUXR","Herblix Chamomile","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"WYOB1Y6B","Herblix Lavender Oil","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"2Z6BGXCT","Herblix Lavender Oil","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"HU8QS0BU","Herblix Chamomile","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"JL774YDZ","Herblix Turmeric","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"JOYHFFZ9","Herblix Peppermint Tea","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"IBYI5PJ2","Herblix Peppermint Tea","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"8SUE6TB5","Herblix Echinacea","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"23D2BS8L","Herblix Natural Cream","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"5IFKHIWG","Herblix Vitamin C","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"7ASFCK18","Herblix Echinacea","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"2QKV6RCL","Herblix Ginseng","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"O1CIJ0PQ","Herblix Ginger Root","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"384WCU0W","Herblix Herbal Tea","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"8G7M0J74","Herblix Organic Oil","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"4THTFIWT","Herblix Echinacea","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"FGZKFJIO","Herblix Natural Cream","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"QO2ERVDE","Herblix Rose Hip","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"W7NDZYGK","Herblix Aloe Vera","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"G4BBS848","Herblix Rose Hip","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"MAP0OJ1H","Herblix Lavender Oil","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"QSL15KJX","Herblix Natural Cream","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"XSVMXJTI","Herblix Echinacea","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"VMYWNVXT","Herblix Lavender Oil","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"VPG018KV","Herblix Peppermint Tea","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"UATIBEC9","Herblix Garlic Extract","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"S7OZF4DH","Herblix Ginger Root","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"WC02E9BH","Herblix Turmeric","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"8VJ9TJ0Z","Herblix Organic Oil","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"8HZTI5YK","Herblix Honey Blend","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"59IFEV1E","Herblix Vitamin C","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"PD7YASNY","Herblix Turmeric","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"DWQXX5VP","Herblix Herbal Tea","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"8ER0EEXC","Herblix Ginger Root","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"NLHO70T2","Herblix Peppermint Tea","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"DMT3AOGW","Herblix Aloe Vera","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"2XSHFPZX","Herblix Organic Oil","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"YV08ZYQA","Herblix Vitamin C","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"HYSMXZ1Z","Herblix Garlic Extract","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"3CIMOZVS","Herblix Vitamin C","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"S5PTI8CR","Herblix Organic Oil","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"BHN8EFAB","Herblix Natural Cream","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"JLQJ4I3B","Herblix Ginseng","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"86EUZSW5","Herblix Vitamin C","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"1IUY5S6W","Herblix Ginseng","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"OJMAQ9B0","Herblix Garlic Extract","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"0RG5U767","Herblix Lavender Oil","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"H31ZTXW7","Herblix Rose Hip","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"U1QLMVJ8","Herblix Turmeric","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"TNXL8O55","Herblix Ginger Root","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"HE6A7KHC","Herblix Natural Cream","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"UCJVNH2M","Herblix Peppermint Tea","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"XKEZXAK4","Herblix Herbal Tea","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"D2TVI8FL","Herblix Turmeric","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"6GYL8Q53","Herblix Natural Cream","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"3ZAN2U31","Herblix Chamomile","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"2BAVY9TE","Herblix Ginger Root","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"NPTX54AC","Herblix Vitamin C","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"UYOMK34Z","Herblix Lavender Oil","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"S8RIXWAG","Herblix Chamomile","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"X5JP02VY","Herblix Aloe Vera","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"42WPQA9D","Herblix Vitamin C","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"JKTYV38J","Herblix Ginseng","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"FMTWXXM0","Herblix Turmeric","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"KFG5LKGK","Herblix Herbal Tea","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"2QXPUKMD","Herblix Echinacea","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"8EBW2OJS","Herblix Chamomile","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"Q9B73LGD","Herblix Chamomile","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"PRO32TM3","Herblix Natural Cream","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"1WTVWTU4","Herblix Echinacea","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"7ZS0JOCP","Herblix Turmeric","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"FVTC6QJP","Herblix Organic Oil","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"UZESFL36","Herblix Natural Cream","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"99QC8A3B","Herblix Natural Cream","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"SJAHHVWG","Herblix Echinacea","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"2GDF4VAT","Herblix Turmeric","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"HKGMXASM","Herblix Organic Oil","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"M0F02XDI","Herblix Turmeric","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"TRJ98S66","Herblix Peppermint Tea","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"9I7ABOSE","Herblix Organic Oil","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"Y8S803TA","Herblix Vitamin C","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"CR4YOLT3","Herblix Honey Blend","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"06KEMQA5","Herblix Natural Cream","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"45S633VB","Herblix Herbal Tea","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"LVAKHXSN","Herblix Ginseng","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"R9R4LF6P","Herblix Natural Cream","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"9SUF4PMT","Herblix Lavender Oil","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"K307SZ5A","Herblix Honey Blend","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"XYMBOB1T","Herblix Natural Cream","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"P5AB8PF4","Herblix Peppermint Tea","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"Z25Q8830","Herblix Garlic Extract","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"HEX73ULF","Herblix Organic Oil","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"WB743H12","Herblix Turmeric","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"06KRPNSY","Herblix Rose Hip","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"IJI70HPN","Herblix Herbal Tea","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"QQDCVDSX","Herblix Vitamin C","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"98THER96","Herblix Herbal Tea","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"YCQ2EYBQ","Herblix Ginger Root","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"W1C0OXDR","Herblix Turmeric","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"G7XYFGWD","Herblix Vitamin C","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"ZHD51H7C","Herblix Ginseng","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"Z75QS4DV","Herblix Herbal Tea","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"IN1C6XZ9","Herblix Lavender Oil","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"ICO0MLTH","Herblix Organic Oil","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"18LIG0ZV","Herblix Lavender Oil","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"KBQPM3W3","Herblix Ginger Root","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"MIN4UZ0G","Herblix Vitamin C","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"FL7H2V5H","Herblix Aloe Vera","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"30YQ6ZSZ","Herblix Honey Blend","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"D4BCKO4S","Herblix Ginger Root","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"QJKD897V","Herblix Herbal Tea","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"285726PO","Herblix Honey Blend","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"QH476U63","Herblix Peppermint Tea","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"T7QEIOKF","Herblix Vitamin C","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"EQ99GHOP","Herblix Peppermint Tea","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"03TKTZGT","Herblix Echinacea","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"U3RN2ABD","Herblix Chamomile","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"WNJWRAV8","Herblix Aloe Vera","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"KNDIAMAN","Herblix Ginger Root","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"ASIQ1UPC","Herblix Vitamin C","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"52TPZCY8","Herblix Lavender Oil","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"4LSPLDWA","Herblix Lavender Oil","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"V69YX6TZ","Herblix Garlic Extract","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"FYSP0OP3","Herblix Organic Oil","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"R4JG011L","Herblix Garlic Extract","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"8TW7KUQK","Herblix Organic Oil","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"OK4VS7H0","Herblix Rose Hip","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"7M3COIOU","Herblix Herbal Tea","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"YNHBWE1V","Herblix Aloe Vera","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"1CODOR2X","Herblix Ginger Root","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"TYKXD6VI","Herblix Garlic Extract","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"ZPU3P3SD","Herblix Aloe Vera","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"GAYGTHRD","Herblix Garlic Extract","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"1MO0O8PJ","Herblix Honey Blend","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"NOKXKHZ1","Herblix Garlic Extract","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"SPVR6OOH","Herblix Rose Hip","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"MHLGWX48","Herblix Ginger Root","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"3XZ56MHV","Herblix Ginseng","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"XIJ9C8X7","Herblix Herbal Tea","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"D91DJYKC","Herblix Turmeric","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"O7G6JVLA","Herblix Rose Hip","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"YDQKW74Z","Herblix Ginger Root","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"01WZRPHH","Herblix Chamomile","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"Z0RHD6BT","Herblix Organic Oil","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"964V7OAP","Herblix Ginseng","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"6Y563PAG","Herblix Honey Blend","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"OFZ2Q5N0","Herblix Echinacea","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"SEGY0B6P","Herblix Echinacea","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"B5UB5CP9","Herblix Aloe Vera","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"J5Q9JEZN","Herblix Vitamin C","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"W0KQLHAX","Herblix Garlic Extract","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"LQGO2LCP","Herblix Natural Cream","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"BVSBUV9M","Herblix Herbal Tea","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"JEO38NFR","Herblix Rose Hip","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"SAOT4ALY","Herblix Garlic Extract","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"ULCR3RUG","Herblix Garlic Extract","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"ZIPG1GYX","Herblix Ginseng","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"H0YQIS0R","Herblix Echinacea","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"RIYXATAI","Herblix Organic Oil","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"KUHHD5NB","Herblix Rose Hip","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"SA8UIIN0","Herblix Peppermint Tea","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"72A0X58M","Herblix Chamomile","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"Q1HOEQ1K","Herblix Garlic Extract","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"OPOPAM2V","Herblix Herbal Tea","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"9HBNXO0D","Herblix Rose Hip","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"33BAD8NP","Herblix Lavender Oil","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"H7P3TTA6","Herblix Peppermint Tea","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"LGN8HLN2","Herblix Peppermint Tea","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"YSZPEY6M","Herblix Vitamin C","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"27CU8JXH","Herblix Vitamin C","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"1NRWRATI","Herblix Aloe Vera","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"QCY7B1EV","Herblix Chamomile","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"W7ENHAU7","Herblix Rose Hip","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"PEI8SS2W","Herblix Echinacea","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"HW06OOVG","Herblix Organic Oil","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"MWU4OSCN","Herblix Garlic Extract","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"UWCOWRH9","Herblix Lavender Oil","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"QHFYAGH4","Herblix Garlic Extract","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"2E0U235E","Herblix Lavender Oil","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"9TTCDPD6","Herblix Honey Blend","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"T4ZI5YJ4","Herblix Vitamin C","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"TKUWRJX5","Herblix Echinacea","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"XGB12I8B","Herblix Rose Hip","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"C1U068LZ","Herblix Ginseng","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"K9O6POMN","Herblix Natural Cream","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"IGEEMF0F","Herblix Herbal Tea","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"ZXVWN47T","Herblix Garlic Extract","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"D207NX8F","Herblix Rose Hip","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"F38XMBQE","Herblix Natural Cream","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"VJ8N1BDS","Herblix Natural Cream","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"HAE13KUW","Herblix Peppermint Tea","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"XE29R641","Herblix Turmeric","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"WMDQGGGS","Herblix Turmeric","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"4MFDSQ7R","Herblix Aloe Vera","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"51YKUZ3A","Herblix Ginseng","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"RYA9LZV5","Herblix Turmeric","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"DF7OQKSH","Herblix Peppermint Tea","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"61J88D2O","Herblix Herbal Tea","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"T54BMQ63","Herblix Vitamin C","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"GXJWUFBN","Herblix Turmeric","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"HEUTFL7X","Herblix Herbal Tea","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"SBLN4S8N","Herblix Natural Cream","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"KPCO0HXX","Herblix Herbal Tea","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"7S8P9O7S","Herblix Turmeric","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"XLMJLPQ8","Herblix Rose Hip","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"OENKVS34","Herblix Lavender Oil","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"7FUFU3V6","Herblix Lavender Oil","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"RX3OZG66","Herblix Peppermint Tea","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"GWBRFXFF","Herblix Herbal Tea","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"FMCH7BK5","Herblix Ginger Root","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"QZLO6G72","Herblix Natural Cream","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"ZW5I7LOF","Herblix Ginger Root","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"C81UALSD","Herblix Peppermint Tea","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"I096A4AV","Herblix Herbal Tea","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"J88GLHI5","Herblix Chamomile","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"4TFVDAD9","Herblix Aloe Vera","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"BTWHID6H","Herblix Lavender Oil","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"WIX2O3NK","Herblix Vitamin C","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"NTGULMBH","Herblix Ginger Root","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"DDWVCVX9","Herblix Rose Hip","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"CHZB0DSC","Herblix Aloe Vera","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"IVCJLT30","Herblix Natural Cream","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"SQQHOYAL","Herblix Echinacea","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"PSC96CYT","Herblix Chamomile","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"YS0MDZLW","Herblix Honey Blend","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"DHISPF84","Herblix Honey Blend","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"67R6GA5D","Herblix Peppermint Tea","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"4K3IOG8V","Herblix Peppermint Tea","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"P8EBH8ZE","Herblix Honey Blend","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"CPAWJAM7","Herblix Turmeric","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"DH6WPH34","Herblix Ginger Root","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"TDM52772","Herblix Ginger Root","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"Z2H43VUD","Herblix Aloe Vera","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"QYXYG153","Herblix Turmeric","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"NTM9NXSZ","Herblix Natural Cream","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"K7VLZTT3","Herblix Honey Blend","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"OQBJKZCV","Herblix Natural Cream","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"BAD5U4QE","Herblix Natural Cream","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"OWI1UE8E","Herblix Turmeric","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
